super,hall,kind,index,p00,p01,p02,p10,p11,p12,p20,p21,p22,s0,s1,s2
51,109,t,2,0,0,24,24,0,0,0,24,0,0,0,24
51,125,t,2,24,0,0,0,24,0,0,0,24,6,0,0
51,128,t,2,0,0,24,24,0,0,0,24,0,0,0,24
51,137,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
51,239,k,2,24,0,0,0,24,0,0,0,48,0,0,12
51,239,k,2,24,0,0,0,24,0,0,0,48,0,0,48
51,239,k,2,24,0,0,0,48,0,0,0,24,0,0,0
51,239,k,2,24,0,0,0,48,0,0,0,24,0,12,0
51,239,k,3,24,0,0,0,24,0,0,0,72,0,0,72
51,239,k,3,24,0,0,0,72,0,0,0,24,0,0,0
51,239,k,3,72,0,0,0,24,0,0,0,24,24,0,24
51,251,k,2,0,0,-24,48,0,0,0,-24,0,0,0,0
51,251,k,2,0,0,-24,48,0,0,0,-24,0,0,12,0
51,257,k,2,24,0,0,0,24,0,0,0,48,0,0,0
51,257,k,2,24,0,0,0,24,0,0,0,48,0,0,12
51,263,k,2,24,0,0,0,0,-24,0,48,0,0,0,12
51,263,k,2,24,0,0,0,0,-24,0,48,0,0,0,48
51,269,k,2,0,-24,0,0,0,48,-24,0,0,0,0,0
51,269,k,2,0,-24,0,0,0,48,-24,0,0,0,12,0
51,269,k,2,0,0,24,24,0,0,0,48,0,0,0,12
51,269,k,2,0,0,24,24,0,0,0,48,0,0,0,48
51,278,k,2,24,0,0,0,48,0,0,0,24,6,0,0
51,278,k,2,24,0,0,0,48,0,0,0,24,6,12,0
51,298,k,2,0,0,24,-48,0,0,0,-48,0,0,-36,-36
51,298,k,2,0,0,24,-48,0,0,0,-48,0,0,0,0
51,298,k,2,0,0,24,-48,0,0,0,-48,0,24,-24,-12
51,298,k,2,0,0,24,-48,0,0,0,-48,0,24,-12,0
51,304,k,2,0,0,24,-48,0,0,0,-48,0,0,-36,-36
51,304,k,2,0,0,24,-48,0,0,0,-48,0,0,0,0
51,304,k,2,0,0,24,-48,0,0,0,-48,0,24,-24,-12
51,304,k,2,0,0,24,-48,0,0,0,-48,0,24,-12,0
52,72,t,2,0,0,24,24,0,0,0,24,0,0,0,0
52,72,t,2,0,24,0,24,0,-24,0,0,-24,0,24,0
52,81,t,2,24,0,-24,0,-24,0,0,0,-24,0,0,0
52,109,t,2,24,0,0,0,0,-24,0,24,0,6,-6,6
52,149,t,2,0,0,24,24,0,0,0,24,0,0,6,6
52,164,t,2,24,0,0,0,0,24,0,-24,0,6,0,-6
52,170,t,2,24,0,0,0,24,0,0,0,24,6,0,0
52,245,k,3,24,0,0,0,24,0,0,0,72,0,0,0
52,245,k,3,24,0,0,0,72,0,0,0,24,0,24,0
52,245,k,3,72,0,0,0,24,0,0,0,24,0,0,0
53,57,t,2,0,-24,0,24,0,0,0,0,24,0,0,24
53,72,t,2,24,0,-24,0,-24,0,0,0,-24,0,0,0
53,81,t,2,0,0,24,24,0,0,0,24,0,0,0,0
53,109,t,2,24,0,0,0,24,0,0,0,24,6,0,24
53,137,t,2,24,0,0,0,0,24,0,-24,0,6,0,-6
53,149,t,2,0,0,24,24,0,0,0,24,0,0,0,24
53,155,t,2,24,0,0,0,24,0,0,0,24,0,0,0
53,245,k,2,0,0,-24,48,0,0,0,-24,0,0,0,0
53,245,k,2,0,0,-24,48,0,0,0,-24,0,0,12,0
53,251,k,2,24,0,0,0,48,0,0,0,24,0,0,0
53,251,k,2,24,0,0,0,48,0,0,0,24,0,12,0
53,251,k,3,24,0,0,0,24,0,0,0,72,0,0,24
53,251,k,3,24,0,0,0,72,0,0,0,24,0,0,0
53,251,k,3,72,0,0,0,24,0,0,0,24,0,0,24
53,275,k,2,0,0,-24,0,48,0,24,0,0,0,0,0
53,275,k,2,0,0,-24,0,48,0,24,0,0,0,36,0
53,284,k,2,0,-24,0,0,0,48,-24,0,0,0,0,0
53,284,k,2,0,-24,0,0,0,48,-24,0,0,0,12,0
54,72,t,2,0,0,24,24,0,0,0,24,0,0,0,0
54,72,t,2,24,0,0,0,24,0,0,0,24,0,0,0
54,81,t,2,0,-24,0,24,0,0,0,0,24,0,0,0
54,109,t,2,0,0,24,24,0,0,0,24,0,0,0,6
54,134,t,2,24,0,0,0,24,0,0,0,24,6,0,0
54,143,t,2,0,0,24,0,24,0,-24,0,0,0,0,-6
54,161,t,2,24,0,0,0,0,-24,0,24,0,0,0,6
54,245,k,2,0,-24,0,0,0,48,-24,0,0,0,0,0
54,245,k,2,0,-24,0,0,0,48,-24,0,0,0,12,0
54,257,k,2,24,0,0,0,48,0,0,0,24,0,0,0
54,257,k,2,24,0,0,0,48,0,0,0,24,0,12,0
54,257,k,3,24,0,0,0,24,0,0,0,72,0,0,0
54,257,k,3,24,0,0,0,72,0,0,0,24,0,0,0
54,257,k,3,72,0,0,0,24,0,0,0,24,24,0,0
54,266,k,2,24,0,0,0,48,0,0,0,24,0,0,24
54,266,k,2,24,0,0,0,48,0,0,0,24,0,12,24
54,284,k,2,0,0,-24,48,0,0,0,-24,0,0,0,0
54,284,k,2,0,0,-24,48,0,0,0,-24,0,0,12,0
55,57,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
55,81,t,2,0,0,24,0,-24,0,24,0,0,0,0,24
55,81,t,2,0,24,0,0,0,24,24,0,0,0,24,24
55,112,t,2,24,0,0,0,24,0,0,0,24,0,0,24
55,128,t,2,0,0,24,0,24,0,-24,0,0,0,6,0
55,128,t,2,0,24,0,0,0,24,24,0,0,6,0,24
55,161,t,2,24,0,0,0,24,0,0,0,24,0,0,0
55,263,k,2,24,0,0,0,24,0,0,0,48,0,0,12
55,263,k,2,24,0,0,0,24,0,0,0,48,0,0,48
55,263,k,3,0,72,0,24,0,0,0,0,-24,24,0,0
55,263,k,3,24,0,0,0,24,0,0,0,72,0,0,72
55,263,k,3,24,0,0,0,72,0,0,0,24,0,24,0
55,275,k,2,24,0,0,0,24,0,0,0,48,0,0,0
55,275,k,2,24,0,0,0,24,0,0,0,48,0,0,12
55,292,k,2,0,0,24,24,0,0,0,48,0,0,24,12
55,292,k,2,0,0,24,24,0,0,0,48,0,0,24,48
55,292,k,2,24,0,0,0,0,24,0,-48,0,0,24,-12
55,292,k,2,24,0,0,0,0,24,0,-48,0,0,24,0
56,72,t,2,24,0,-24,0,0,-24,0,24,0,0,0,0
56,81,t,2,0,-24,0,24,0,0,0,0,24,0,0,0
56,81,t,2,24,0,0,0,24,0,0,0,24,24,0,0
56,112,t,2,24,0,0,0,24,0,0,0,24,6,6,6
56,134,t,2,24,0,0,0,24,0,0,0,24,6,6,0
56,164,t,2,0,0,24,0,24,0,-24,0,0,0,0,-6
56,164,t,2,0,24,0,0,0,24,24,0,0,0,0,6
56,266,k,3,0,72,0,24,0,0,0,0,-24,24,0,0
56,266,k,3,24,0,0,0,24,0,0,0,72,0,0,0
56,266,k,3,24,0,0,0,72,0,0,0,24,0,24,0
57,60,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
57,72,t,2,0,24,0,0,0,24,24,0,0,0,24,24
57,81,t,2,24,0,0,0,24,0,0,0,24,24,0,0
57,112,t,2,0,0,24,24,0,0,0,24,0,24,6,24
57,128,t,2,0,24,0,0,0,24,24,0,0,0,0,6
57,137,t,2,0,0,24,0,24,0,-24,0,0,0,6,0
57,143,t,2,0,24,0,24,0,0,0,0,-24,0,0,0
57,269,k,2,48,0,0,0,24,0,0,0,24,0,0,24
57,269,k,2,48,0,0,0,24,0,0,0,24,12,0,24
57,269,k,3,24,0,0,0,24,0,0,0,72,0,0,24
57,269,k,3,24,0,0,0,72,0,0,0,24,0,24,0
57,269,k,3,72,0,0,0,24,0,0,0,24,0,0,24
57,284,k,2,0,48,0,0,0,24,24,0,0,0,0,0
57,284,k,2,0,48,0,0,0,24,24,0,0,12,0,0
57,290,k,2,0,0,48,24,0,0,0,24,0,0,24,24
57,290,k,2,0,0,48,24,0,0,0,24,0,12,24,24
57,292,k,2,0,0,48,24,0,0,0,24,0,0,24,24
57,292,k,2,0,0,48,24,0,0,0,24,0,12,24,24
58,57,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
58,81,t,2,0,24,0,24,0,-24,0,0,-24,0,24,0
58,81,t,2,24,0,-24,0,-24,0,0,0,-24,0,0,0
58,112,t,2,24,0,0,0,24,0,0,0,24,0,0,6
58,155,t,2,0,0,24,0,24,0,-24,0,0,0,6,0
58,155,t,2,0,24,0,0,0,24,24,0,0,6,0,0
58,170,t,2,24,0,0,0,24,0,0,0,24,0,0,0
58,275,k,3,0,72,0,24,0,0,0,0,-24,24,0,0
58,275,k,3,24,0,0,0,24,0,0,0,72,0,0,0
58,275,k,3,24,0,0,0,72,0,0,0,24,0,24,0
59,60,t,2,0,-24,0,24,0,0,0,0,24,-6,6,24
59,60,t,2,24,0,0,0,24,0,0,0,24,6,6,24
59,72,t,2,24,0,-24,0,0,-24,0,24,0,-6,-6,0
59,112,t,2,24,0,0,0,24,0,0,0,24,0,0,24
59,125,t,2,24,0,0,0,24,0,0,0,24,0,0,0
59,155,t,2,0,0,24,24,0,0,0,24,0,0,24,24
59,155,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
59,266,k,2,24,0,0,0,24,0,0,0,48,6,6,0
59,266,k,2,24,0,0,0,24,0,0,0,48,6,6,12
59,278,k,2,24,0,0,0,24,0,0,0,48,0,0,12
59,278,k,2,24,0,0,0,24,0,0,0,48,0,0,48
59,278,k,3,0,72,0,24,0,0,0,0,-24,0,0,0
59,278,k,3,24,0,0,0,24,0,0,0,72,0,0,72
59,278,k,3,24,0,0,0,72,0,0,0,24,0,0,0
59,292,k,2,0,0,24,0,24,0,-48,0,0,6,6,-12
59,292,k,2,0,0,24,0,24,0,-48,0,0,6,6,0
59,292,k,2,0,24,0,0,0,24,48,0,0,6,6,0
59,292,k,2,0,24,0,0,0,24,48,0,0,6,6,12
60,72,t,2,24,0,0,0,24,0,0,0,24,0,0,0
60,81,t,2,0,24,0,0,0,24,24,0,0,0,24,24
60,81,t,2,24,0,-24,0,0,-24,0,24,0,0,0,0
60,112,t,2,24,0,0,0,0,-24,0,24,0,0,-6,6
60,143,t,2,0,24,0,24,0,0,0,0,-24,6,6,0
60,149,t,2,0,24,0,0,0,24,24,0,0,0,0,6
60,164,t,2,0,0,24,0,24,0,-24,0,0,0,6,0
60,284,k,3,24,0,0,0,24,0,0,0,72,0,0,24
60,284,k,3,24,0,0,0,72,0,0,0,24,0,0,0
60,284,k,3,72,0,0,0,24,0,0,0,24,24,0,24
61,81,t,2,0,0,24,24,0,0,0,24,0,0,0,0
61,81,t,2,0,24,0,0,0,24,24,0,0,0,24,24
61,81,t,2,24,0,0,0,24,0,0,0,24,24,0,0
61,115,t,2,24,0,0,0,24,0,0,0,24,0,0,24
61,143,t,2,0,0,24,0,24,0,-24,0,0,0,6,0
61,143,t,2,0,24,0,24,0,0,0,0,-24,6,0,0
61,143,t,2,24,0,0,0,0,24,0,-24,0,0,0,-6
61,290,k,3,0,0,72,24,0,0,0,24,0,24,24,24
61,290,k,3,24,0,0,0,24,0,0,0,72,0,0,24
61,290,k,3,24,0,0,0,72,0,0,0,24,0,24,0
62,60,t,2,24,0,0,0,24,0,0,0,24,24,0,24
62,81,t,2,0,0,24,24,0,0,0,24,0,0,0,0
62,81,t,2,0,24,0,24,0,-24,0,0,-24,0,24,0
62,115,t,2,24,0,0,0,24,0,0,0,24,0,0,6
62,128,t,2,0,0,24,24,0,0,0,24,0,0,6,6
62,155,t,2,0,24,0,24,0,0,0,0,-24,6,6,0
62,164,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
62,292,k,3,24,0,0,0,24,0,0,0,72,0,0,24
62,292,k,3,24,0,0,0,72,0,0,0,24,0,24,0
62,292,k,3,72,0,0,0,24,0,0,0,24,24,0,0
63,60,t,2,-12,0,-12,-12,0,12,0,24,0,0,0,0
63,63,t,2,0,-24,0,-24,0,0,0,0,-24,0,0,0
63,90,t,2,24,0,0,0,24,0,0,0,24,0,0,0
63,116,t,2,24,0,0,0,24,0,0,0,24,0,0,0
63,176,t,2,24,0,0,0,24,0,0,0,24,0,0,0
63,185,t,2,0,-24,0,0,0,-24,24,0,0,0,0,6
63,197,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
63,239,k,2,0,24,0,0,0,24,24,0,0,24,0,0
63,245,k,2,0,0,24,24,0,0,0,24,0,6,6,0
63,269,k,2,24,0,0,0,24,0,0,0,24,6,6,0
63,275,k,2,0,0,24,24,0,0,0,24,0,0,0,0
63,278,k,2,24,0,0,0,0,-24,0,24,0,24,-6,6
63,284,k,2,24,0,0,0,24,0,0,0,24,0,0,0
63,292,k,2,0,0,24,24,0,0,0,24,0,24,0,0
63,292,k,2,0,24,0,0,0,24,24,0,0,6,6,0
63,298,k,3,24,0,0,0,24,0,0,0,72,0,0,60
63,298,k,3,24,0,0,0,72,0,0,0,24,24,72,12
63,298,k,3,72,0,0,0,24,0,0,0,24,72,0,12
64,63,t,2,0,-24,0,-24,0,0,0,0,-24,0,0,0
64,81,t,2,-12,0,24,-12,0,0,0,-24,0,0,0,0
64,90,t,2,24,0,0,0,24,0,0,0,24,18,6,0
64,116,t,2,24,0,0,0,24,0,0,0,24,6,0,0
64,176,t,2,24,0,0,0,24,0,0,0,24,0,18,0
64,191,t,2,0,-24,0,0,0,-24,24,0,0,-18,-18,6
64,203,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
64,251,k,2,24,0,0,0,24,0,0,0,24,0,0,0
64,257,k,2,0,24,0,0,0,24,24,0,0,6,6,0
64,263,k,2,0,0,24,24,0,0,0,24,0,0,0,0
64,266,k,2,24,0,0,0,0,-24,0,24,0,0,0,0
64,269,k,2,0,0,24,24,0,0,0,24,0,6,6,0
64,284,k,2,0,24,0,0,0,24,24,0,0,6,6,0
64,290,k,2,24,0,0,0,24,0,0,0,24,0,0,0
64,292,k,2,0,24,0,24,0,0,0,0,-24,6,6,0
64,304,k,3,24,0,0,0,24,0,0,0,72,0,0,60
64,304,k,3,24,0,0,0,72,0,0,0,24,12,72,12
64,304,k,3,72,0,0,0,24,0,0,0,24,36,0,12
65,57,t,2,-12,0,-12,-12,0,12,0,24,0,0,0,0
65,63,t,2,0,-24,0,-24,0,0,0,0,-24,0,0,0
65,63,t,2,24,0,0,0,24,0,0,0,24,0,0,0
65,119,t,2,24,0,0,0,24,0,0,0,24,0,0,0
65,173,t,2,24,0,0,0,24,0,0,0,24,0,0,0
65,185,t,2,0,-24,0,0,0,-24,24,0,0,0,0,0
65,185,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
65,227,k,2,24,0,0,0,24,0,0,0,24,0,0,0
65,233,k,2,24,0,0,0,24,0,0,0,24,0,0,0
65,239,k,2,0,0,24,24,0,0,0,24,0,6,6,0
65,239,k,2,24,0,0,0,0,24,0,-24,0,6,6,0
65,251,k,2,0,0,24,24,0,0,0,24,0,24,0,0
65,251,k,2,24,0,0,0,0,24,0,-24,0,24,0,0
65,263,k,2,24,0,0,0,24,0,0,0,24,0,0,0
65,278,k,2,24,0,0,0,24,0,0,0,24,0,0,0
65,298,k,2,0,24,0,-24,0,0,0,0,48,0,0,0
65,298,k,2,0,24,0,-24,0,0,0,0,48,0,0,12
65,298,k,2,24,0,0,0,24,0,0,0,48,0,0,0
65,298,k,2,24,0,0,0,24,0,0,0,48,0,0,36
65,310,k,2,24,0,0,0,24,0,0,0,48,0,0,0
65,310,k,2,24,0,0,0,24,0,0,0,48,0,0,36
65,310,k,3,0,-72,0,24,0,0,0,0,24,0,0,24
65,310,k,3,24,0,0,0,24,0,0,0,72,0,0,0
65,310,k,3,24,0,0,0,72,0,0,0,24,24,72,0
65,313,k,2,24,0,0,0,24,0,0,0,48,0,0,12
65,313,k,2,24,0,0,0,24,0,0,0,48,0,0,24
65,337,k,2,24,0,0,0,24,0,0,0,48,24,0,0
65,337,k,2,24,0,0,0,24,0,0,0,48,24,0,12
65,338,k,2,24,0,0,0,24,0,0,0,48,24,0,0
65,338,k,2,24,0,0,0,24,0,0,0,48,24,24,12
65,343,k,2,-24,0,0,0,0,24,0,48,0,-24,0,12
65,343,k,2,-24,0,0,0,0,24,0,48,0,0,0,0
65,343,k,2,0,0,-24,-24,0,0,0,48,0,-24,0,0
65,343,k,2,0,0,-24,-24,0,0,0,48,0,0,-24,12
66,57,t,2,-12,0,-12,-12,0,12,0,24,0,0,0,0
66,90,t,2,0,-24,0,-24,0,0,0,0,-24,0,0,0
66,90,t,2,24,0,0,0,24,0,0,0,24,0,0,0
66,119,t,2,24,0,0,0,24,0,0,0,24,0,0,6
66,182,t,2,24,0,0,0,24,0,0,0,24,0,0,0
66,197,t,2,0,-24,0,0,0,-24,24,0,0,0,0,6
66,197,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,-6
66,228,k,2,24,0,0,0,24,0,0,0,24,0,0,6
66,230,k,2,24,0,0,0,24,0,0,0,24,0,0,0
66,245,k,2,0,0,24,0,24,0,-24,0,0,0,0,0
66,245,k,2,0,24,0,0,0,24,24,0,0,24,0,0
66,251,k,2,0,0,24,0,24,0,-24,0,0,6,6,0
66,251,k,2,0,24,0,0,0,24,24,0,0,6,6,0
66,266,k,2,24,0,0,0,24,0,0,0,24,6,6,0
66,275,k,2,24,0,0,0,24,0,0,0,24,0,0,0
66,313,k,3,0,-72,0,24,0,0,0,0,24,0,0,0
66,313,k,3,24,0,0,0,24,0,0,0,72,0,0,36
66,313,k,3,24,0,0,0,72,0,0,0,24,24,72,0
67,63,t,2,0,-24,0,-24,0,0,0,0,-24,0,0,0
67,63,t,2,24,0,0,0,24,0,0,0,24,18,6,0
67,72,t,2,-12,0,24,-12,0,0,0,-24,0,0,0,0
67,119,t,2,24,0,0,0,24,0,0,0,24,6,0,0
67,173,t,2,24,0,0,0,24,0,0,0,24,0,18,0
67,191,t,2,0,-24,0,0,0,-24,24,0,0,-18,-18,0
67,191,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
67,230,k,2,0,0,24,24,0,0,0,24,0,0,0,0
67,230,k,2,24,0,0,0,0,-24,0,24,0,6,-6,0
67,239,k,2,0,24,0,24,0,0,0,0,-24,24,0,0
67,239,k,2,24,0,0,0,24,0,0,0,24,6,6,0
67,257,k,2,0,0,24,24,0,0,0,24,0,6,6,0
67,257,k,2,24,0,0,0,0,24,0,-24,0,24,0,0
67,269,k,2,0,0,24,0,24,0,-24,0,0,6,6,0
67,269,k,2,0,24,0,0,0,24,24,0,0,0,0,0
67,304,k,2,0,24,0,-24,0,0,0,0,48,18,-18,0
67,304,k,2,0,24,0,-24,0,0,0,0,48,18,-18,12
67,304,k,2,24,0,0,0,24,0,0,0,48,0,0,0
67,304,k,2,24,0,0,0,24,0,0,0,48,0,0,36
67,316,k,2,24,0,0,0,24,0,0,0,48,0,0,0
67,316,k,2,24,0,0,0,24,0,0,0,48,0,0,36
67,316,k,3,0,-72,0,24,0,0,0,0,24,-54,18,24
67,316,k,3,24,0,0,0,24,0,0,0,72,0,0,0
67,316,k,3,24,0,0,0,72,0,0,0,24,12,72,0
67,322,k,2,24,0,0,0,24,0,0,0,48,6,0,0
67,322,k,2,24,0,0,0,24,0,0,0,48,6,0,36
67,338,k,2,-24,0,0,0,0,24,0,48,0,-18,6,36
67,338,k,2,-24,0,0,0,0,24,0,48,0,-18,18,24
67,338,k,2,0,0,-24,-24,0,0,0,48,0,0,-24,48
67,338,k,2,0,0,-24,-24,0,0,0,48,0,0,0,12
67,341,k,2,24,0,0,0,24,0,0,0,48,24,12,0
67,341,k,2,24,0,0,0,24,0,0,0,48,24,12,12
67,343,k,2,24,0,0,0,24,0,0,0,48,24,12,0
67,343,k,2,24,0,0,0,24,0,0,0,48,24,12,12
68,72,t,2,-12,0,24,-12,0,0,0,-24,0,6,0,-6
68,90,t,2,0,-24,0,-24,0,0,0,0,-24,-6,-12,-6
68,90,t,2,24,0,0,0,24,0,0,0,24,0,18,6
68,119,t,2,24,0,0,0,24,0,0,0,24,0,0,0
68,182,t,2,24,0,0,0,24,0,0,0,24,18,18,0
68,203,t,2,0,-24,0,0,0,-24,24,0,0,0,0,0
68,203,t,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
68,233,k,2,0,0,24,24,0,0,0,24,0,24,0,0
68,233,k,2,24,0,0,0,0,-24,0,24,0,24,0,0
68,245,k,2,0,24,0,24,0,0,0,0,-24,6,0,-6
68,245,k,2,24,0,0,0,24,0,0,0,24,0,6,6
68,257,k,2,0,24,0,24,0,0,0,0,-24,6,0,-6
68,257,k,2,24,0,0,0,24,0,0,0,24,0,6,6
68,284,k,2,0,0,24,24,0,0,0,24,0,6,0,6
68,284,k,2,24,0,0,0,0,24,0,-24,0,24,6,-6
68,322,k,3,0,-72,0,24,0,0,0,0,24,-12,12,24
68,322,k,3,24,0,0,0,24,0,0,0,72,0,0,60
68,322,k,3,24,0,0,0,72,0,0,0,24,24,72,0
69,63,t,2,-24,0,12,0,0,-12,0,-24,0,0,0,0
69,63,t,2,0,-24,0,24,0,-12,0,0,12,0,0,0
69,63,t,2,24,0,-12,0,-24,0,0,0,-12,0,0,0
69,122,t,2,24,0,0,0,24,0,0,0,24,0,0,0
69,209,t,2,-24,0,0,0,0,24,0,24,0,0,0,0
69,209,t,2,0,0,24,24,0,0,0,24,0,0,0,0
69,209,t,2,24,0,0,0,24,0,0,0,24,0,24,24
69,298,k,2,-24,0,0,0,0,24,0,24,0,-12,6,6
69,298,k,2,0,-24,0,0,0,-24,24,0,0,-6,-6,12
69,298,k,2,0,0,-24,0,-24,0,-24,0,0,-6,-6,-12
69,298,k,2,0,0,24,-24,0,0,0,-24,0,6,-12,-6
69,298,k,2,0,24,0,-24,0,0,0,0,24,6,-12,6
69,298,k,2,24,0,0,0,24,0,0,0,24,0,6,18
69,304,k,2,-24,0,0,0,0,24,0,24,0,-24,0,24
69,304,k,2,0,-24,0,0,0,-24,24,0,0,-24,0,24
69,304,k,2,0,0,-24,0,-24,0,-24,0,0,0,0,0
69,304,k,2,0,0,24,-24,0,0,0,-24,0,0,-24,-24
69,304,k,2,0,24,0,-24,0,0,0,0,24,0,0,0
69,304,k,2,24,0,0,0,24,0,0,0,24,0,0,0
69,310,k,2,-24,0,0,0,0,24,0,24,0,-24,0,24
69,310,k,2,0,0,24,-24,0,0,0,-24,0,0,-24,-24
69,310,k,2,24,0,0,0,24,0,0,0,24,0,0,0
69,313,k,2,-24,0,0,0,0,24,0,24,0,-18,0,18
69,313,k,2,0,0,24,-24,0,0,0,-24,0,24,-18,-18
69,313,k,2,24,0,0,0,24,0,0,0,24,18,6,12
69,316,k,2,-24,0,0,0,0,24,0,24,0,-12,6,6
69,316,k,2,0,0,24,-24,0,0,0,-24,0,6,-12,-6
69,316,k,2,24,0,0,0,24,0,0,0,24,0,6,18
69,322,k,2,-24,0,0,0,0,24,0,24,0,-24,0,24
69,322,k,2,0,0,24,-24,0,0,0,-24,0,0,-24,-24
69,322,k,2,24,0,0,0,24,0,0,0,24,0,0,0
69,334,k,3,0,0,-72,-24,0,0,0,24,0,0,0,0
69,334,k,3,24,0,0,0,0,72,0,-24,0,0,0,0
69,334,k,3,24,0,0,0,24,0,0,0,72,0,0,72
70,90,t,2,-24,0,12,0,0,-12,0,-24,0,-9,-3,-3
70,90,t,2,0,-24,0,24,0,-12,0,0,12,-3,9,3
70,90,t,2,24,0,-12,0,-24,0,0,0,-12,9,-9,-3
70,122,t,2,24,0,0,0,24,0,0,0,24,0,0,0
70,212,t,2,-24,0,0,0,0,24,0,24,0,-18,12,18
70,212,t,2,0,0,24,24,0,0,0,24,0,0,0,0
70,212,t,2,24,0,0,0,24,0,0,0,24,0,24,24
70,335,k,3,0,0,-72,-24,0,0,0,24,0,-6,-6,6
70,335,k,3,24,0,0,0,0,72,0,-24,0,12,12,-12
70,335,k,3,24,0,0,0,24,0,0,0,72,18,6,66
71,63,t,2,0,24,0,24,0,-24,-24,0,0,0,0,0
71,63,t,2,24,0,-24,0,-24,0,-24,0,0,-24,0,0
71,63,t,2,24,0,-24,24,0,0,0,-24,0,0,0,0
71,123,t,2,24,0,0,0,24,0,0,0,24,0,0,0
71,215,t,2,0,0,-24,24,0,0,0,-24,0,0,0,0
71,215,t,2,24,0,0,0,0,24,0,-24,0,0,24,-24
71,215,t,2,24,0,0,0,24,0,0,0,24,0,0,24
71,227,k,2,24,0,0,0,24,0,0,0,24,24,0,0
71,228,k,2,24,0,0,0,24,0,0,0,24,24,0,0
71,275,k,2,0,0,24,-24,0,0,0,-24,0,0,0,0
71,275,k,2,24,0,0,0,0,24,0,-24,0,0,0,0
71,275,k,2,24,0,0,0,24,0,0,0,24,12,12,12
71,278,k,2,0,0,24,-24,0,0,0,-24,0,6,0,0
71,278,k,2,24,0,0,0,0,24,0,-24,0,0,6,0
71,278,k,2,24,0,0,0,24,0,0,0,24,12,12,18
71,337,k,3,-24,0,0,0,0,-72,0,-24,0,0,-72,0
71,337,k,3,0,0,-72,-24,0,0,0,24,0,0,0,0
71,337,k,3,24,0,0,0,24,0,0,0,72,0,0,72
72,63,t,2,24,0,-24,24,0,0,0,-24,0,0,0,0
72,90,t,2,0,24,0,24,0,-24,-24,0,0,6,18,-18
72,90,t,2,24,0,-24,0,-24,0,-24,0,0,18,-6,-18
72,123,t,2,24,0,0,0,24,0,0,0,24,0,0,6
72,218,t,2,24,0,0,0,24,0,0,0,24,0,0,0
72,221,t,2,0,-24,0,0,0,24,-24,0,0,-12,6,-18
72,221,t,2,0,0,24,0,24,0,-24,0,0,6,12,-18
72,230,k,2,24,0,0,0,24,0,0,0,24,24,0,12
72,233,k,2,24,0,0,0,24,0,0,0,24,24,0,18
72,263,k,2,24,0,0,0,24,0,0,0,24,12,12,0
72,266,k,2,24,0,0,0,24,0,0,0,24,18,18,6
72,269,k,2,0,24,0,-24,0,0,0,0,24,6,-6,6
72,269,k,2,24,0,0,0,24,0,0,0,24,6,6,18
72,284,k,2,0,24,0,-24,0,0,0,0,24,0,0,0
72,284,k,2,24,0,0,0,24,0,0,0,24,12,12,0
72,338,k,3,0,-72,0,-24,0,0,0,0,-24,0,0,0
72,338,k,3,24,0,0,0,24,0,0,0,72,0,0,72
72,338,k,3,24,0,0,0,72,0,0,0,24,0,0,0
73,90,t,2,0,24,0,24,0,-24,-24,0,0,6,18,-18
73,90,t,2,24,0,-24,0,-24,0,-24,0,0,0,0,0
73,90,t,2,24,0,-24,24,0,0,0,-24,0,-6,18,-6
73,124,t,2,24,0,0,0,24,0,0,0,24,24,24,24
73,218,t,2,0,0,-24,24,0,0,0,-24,0,-24,0,-6
73,218,t,2,24,0,0,0,0,24,0,-24,0,18,6,-12
73,218,t,2,24,0,0,0,24,0,0,0,24,0,6,0
73,257,k,2,0,0,24,-24,0,0,0,-24,0,6,-6,-6
73,257,k,2,0,0,24,0,-24,0,24,0,0,0,0,0
73,257,k,2,0,24,0,-24,0,0,0,0,24,24,0,0
73,257,k,2,0,24,0,0,0,-24,-24,0,0,6,-6,-6
73,257,k,2,24,0,0,0,0,-24,0,24,0,0,0,0
73,257,k,2,24,0,0,0,24,0,0,0,24,18,18,6
73,290,k,2,24,0,0,0,0,-24,0,24,0,6,-6,6
73,290,k,2,24,0,0,0,24,0,0,0,24,12,12,0
73,341,k,3,-24,0,0,0,0,-72,0,-24,0,-18,-30,-18
73,341,k,3,0,0,-72,-24,0,0,0,24,0,0,0,0
73,341,k,3,24,0,0,0,24,0,0,0,72,0,0,72
74,63,t,2,0,24,0,24,0,-24,-24,0,0,0,0,0
74,63,t,2,24,0,-24,0,-24,0,-24,0,0,18,-6,-18
74,90,t,2,24,0,-24,24,0,0,0,-24,0,-6,18,-6
